Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"expedición»3. 
Entre los años 1798 y 1800, visitaron, pues, la casa de Miranda los 
hispanoamericanos descontentos que habían derivado hacia la metró-poli inglesa. Otros compatriotas, además de Caro, Vargas y O’Higgins,  se asociaron probablemente con el venezolano, que se había calificado 
a sí mismo de agente de las colonias hispanoamericanas y que residía,  sea en Queen Charlotte Road, en Pultney Street o en New Road. Un 
ministro español dijo con acierto que el famoso rebelde, general Miranda,  era el foco en torno del cual se reunían aquellas personas que conspiraban 
contra España. 
Una hipótesis que no contradice el resto ",0.0480309,193,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"asentimiento». Luego, en la misma página fechada el 10 de febrero de 
1800, Miranda escribió lo siguiente acerca de Rutherford: 
«Vino a verme a las 11.30 p. m., me tendió la mano amistosamente,  me propuso una conferencia y me aseguró que su objeto era la absoluta 
independencia de las colonias. Este plan daría a sus habitantes la libertad",0.0258279,199,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"hispa-noamericanos retiraban sus proposiciones L En una carta dirigida a Ru-therfurd, Miranda expresó pesar por haberse permitido que escapara 
«la más favorable oportunidad», y manifestó su esperanza de que Aber-cromby y Rutherfurd jamás empleasen las informaciones que les había  dado, salvo para promover «la absoluta Libertad e Independencia de las 
colonias hispanoamericanas»12. 
1 Copia, ibidem. 
2 Mayo 6, 1800, ibidem. 
3 O’Reilly a José de Gálvez, sept. 16, 1783, A. G. I. audiencia de Santo Domingo,  84-2-9. 
4 Cagigal a Carlos III, agosto 22 de 1783, ibidem. 
5 Sagre a Miranda, mayo 15 de 1788; Mir. MSS., t. XXIII.",0.0475022,201,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"a los Estados Unidos —  sin ningún monopolio de comercio ni posesión territorial de los ingleses 
en ese continente» 12. Inquirieron a quién pensaba utilizar para la ejecución  
de sus planes y replicó: «Deseaba realizarlos yo mismo con la ayuda 
de dos ex jesuítas del Perú y tres agentes de las colonias hispanoame-ricanas que estaban en Londres». En respuesta a una pregunta acerca 
de los motivos que tuvo Inglaterra de no ejecutar sus planes, dijo diplo-máticamente Miranda: «El gabinete de Londres, y el Rey especialmente,  están tan en contra de toda idea de libertad e independencia que prefieren 
sacrificar sus propios intereses,",0.0481819,209,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"que saliera de Francia en el plazo de cuatro  días4. Entonces, el venezolano abandonó toda esperanza de ayuda de 
Napoleón. 
Sin embargo, aun creía que el gobierno francés se interesaba mucho 
por las Indias españolas. Después de editar el publicista Abbé de Pradt 
un volumen sobre la emancipación de las colonias españolas, Miranda 
escribió a amigos del continente para inquirir solícitamente acerca de 
la acogida que se dió al libro. En una carta al estadista francés Boissi 
d’Anglas, preguntaba: «¿Qué dice España del plan de Pradt? ¿Qué 
piensa la gente en cuanto a las previsiones del gobierno francés con 
respecto ",0.0471246,210,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Francesa para invadir las Indias españolas. Ello me 
obliga a pedirle permiso para una breve estada de incógnito en Inglaterra,  con el fin de poder embarcarme en un buque neutral para la costa de 
Venezuela o los Estados Unidos. Noticias que he recibido recientemente 
me informan que muchas de las colonias hispanoamericanas están al 
borde de una insurrección casi general. Si, por desgracia, el gobierno 
existente en Francia interviene, su intromisión arrojará a dichas colonias 
en un estado de desorganización completa o precipitará desastres seme-jantes a los que se registraron en Santo Domingo, a menos que se tomen  previamente medidas sabias,",0.0493902,211,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"los hispanoamericanos, que había 
escrito en 1798. Vargas copió los documentos con letra clara, y Miranda 
los llevó a Vansittart, pidiéndole sus observaciones 2. El párrafo principal 
de la proclama dice así: 
«¡Don Francisco de Miranda, nativo de la ciudad de Caracas, al 
pueblo del Continente Colombiano que forma las colonias hispanoameri-canas! Queridos y valerosos compatriotas: Autorizados por vosotros  durante varios años a laborar por el establecimiento de vuestra indepen-dencia, tenemos por fin la inefable satisfacción de informaros que la  época de vuestra liberación ha llegado. Nuestra existencia entera os 
ha sido consagrada; nuestros últimos esfuerzos cumplirán vuestros amplios 
deseos. Ha ",0.0536194,215,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"han gemido los 
hispanoamericanos — dice Miranda — durante más de tres centurias,  bajo la opresión extranjera?» Entre los ejemplos de maltrato de los 
Indios que cita, menciona la horrible ejecución, en el Cuzco, de Tupac 
Amarú, descendiente de los Incas. Apela a los aristocráticos colonos,  recordando detalles de la estrecha política colonial de España, como 
por ejemplo, que un criollo no puede salir de su provincia natal, para 
estudiar artes y ciencias en un país extranjero, sin permiso del gobierno. 
Habla de las medidas crueles o desleales con que España sofoca las 
rebeliones en la parte septentrional de la América del Sur.",0.048333,216,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"reglamento militar que se adopte2. 
De acuerdo con una nota que figura en su diario, Miranda se propuso  también distribuir entre sus compatriotas copias de una traducción 
española de la «-LeUre aux Espagnols-Américains», de Viscardo, que había  hecho imprimir en Londres. 
El proyecto de Miranda para el gobierno de las colonias liberadas de 
la América española estaba compuesto de dos partes: un plan de «gobierno 
provisional» y otro, de «gobierno federal». La primera cláusula del pro-yecto provisional decía que toda autoridad emanada del gobierno español  quedaba abolida ipso fado. Debían formarse asambleas con habitantes,  pertenecientes a cualquier casta, nacidos o residentes ",0.0519579,217,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"federal para la América hispana es acaso que tendía a esta-blecer allí un imperio, o una república imperial, más bien que una fede-ración o una república pura. De hecho, no había en las Indias españolas  base para la organización de un sistema federal semejante al que existía 
en las Trece Colonias. El proyecto de 1801, que en grandes líneas repre-senta las ideas maduras de Miranda acerca de la organización política 
de una América española independiente, prevé un tipo de gobierno 
mucho más centralizado y monárquico que el de los bocetos de 1790. 
La cláusula sobre el dictador parece indicar que el ",0.0457653,220,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"historia romana. 
El uso de términos como Curaca y Hatunapa revela que había buceado 
en el gobierno incaico. Las medidas concernientes a la tolerancia religiosa 
eran el resultado de sus observaciones en Inglaterra y los Estados Unidos. 
Evidentemente, quería utilizar ahora ciertas instituciones que estaban 
fuertemente arraigadas en el sistema colonial español. Particularmente 
digno de mención es su propósito de emplear a los cabildos, que ofrecían 
posibilidades para el desarrollo de los gobiernos locales. En verdad, el 
plan nacional de Miranda, del año 1801, deriva su significación del hecho 
de haber sido una propuesta original de sobreponer un gobierno repre-sentativo de ",0.0518824,220,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"Entre ellas 
figuraba la de ser autorizado a trasladarse a las Antillas, ayudado por 
Inglaterra con dinero, oficiales y abastecimientos para la emancipación 
de la América del Sur. También proponía sostener una conferencia, antes 
de su partida, con Lord St. Vincent, Mr. Addington y Lord Hobart,  ministro de Guerra y Colonias2. Una semana después, Vansittart escribió 
a Miranda para expresarle su pesar por la tardanza en la ejecución del 
proyecto en que ambos estaban tan interesados. Circunstancias especiales,  decía, habían impuesto una nueva postergación de «la decisión definitiva 
del gobierno británico»3. El mismo día, Miranda le contestó diciéndole 
su deseo ",0.0508251,226,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"infortunados y sin éxito en lo que acaso sea 
la más justa, la más practicable y la más benéfica empresa que jamás se 
emprendió en provecho de los hombres? ¡Esto me parece increíble! Y si 
quiere tomarse la molestia de leer el libro de M. de Pradt acerca de las 
Colonias, que ha sido publicado recientemente en París, se convencerá 
de que esta empresa se realizará pronto y no puede dejar de tener éxito. 
«Finalmente, cuídese Vd.; envíeme noticias y permítame contarle 
siempre, en el número de los Filo-Colombianos. 
«P.S. Las cartas me llegarán con seguridad si se dirigen a ",0.0438018,233,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T VI) ,1937, colonia,"a nuestro benévolo, muy ilustrado y 
amable amigo Mr. Turnbull, de Londres, a quien enviaré esta carta. 
Cuando vea Vd. a nuestro prudente y honorable amigo Mr. McArthur,  le ruego le dé recuerdos míos con mi sincero respeto. Con infinito placer 
leeré la obra de Mr. de Pradt sobre las Colonias, y deseo muy ardiente-mente una oportunidad de asistir a los sudamericanos en su emancipa-ción, a la vez que espero no esté muy lejana la época en que ambos des-pleguemos las banderas de la Libertad en las costas de Sudamérica; y  que nuestros esfuerzos puedan realizarse bajo los auspicios de este ",0.044859,233,Sem violência
